Node;Centrality Degree
2166;0.05
1622;0.05128205128205128
1688;0.05128205128205128
1885;0.05128205128205128
1946;0.05128205128205128
1978;0.05128205128205128
2008;0.05128205128205128
2035;0.05128205128205128
2065;0.05128205128205128
2120;0.05128205128205128
2182;0.05128205128205128
2195;0.05128205128205128
2197;0.05128205128205128
2204;0.05128205128205128
2236;0.05128205128205128
2279;0.05128205128205128
2288;0.05128205128205128
2369;0.05128205128205128
2419;0.05128205128205128
2514;0.05128205128205128
1182;0.05263157894736842
1433;0.05263157894736842
1436;0.05263157894736842
1446;0.05263157894736842
1531;0.05263157894736842
1547;0.05263157894736842
1595;0.05263157894736842
1690;0.05263157894736842
1692;0.05263157894736842
1710;0.05263157894736842
1711;0.05263157894736842
1733;0.05263157894736842
1736;0.05263157894736842
1744;0.05263157894736842
1772;0.05263157894736842
1800;0.05263157894736842
1815;0.05263157894736842
1827;0.05263157894736842
1851;0.05263157894736842
1855;0.05263157894736842
1871;0.05263157894736842
1880;0.05263157894736842
1923;0.05263157894736842
1933;0.05263157894736842
1963;0.05263157894736842
1986;0.05263157894736842
2011;0.05263157894736842
2106;0.05263157894736842
2151;0.05263157894736842
2193;0.05263157894736842
2207;0.05263157894736842
2216;0.05263157894736842
2223;0.05263157894736842
2287;0.05263157894736842
2297;0.05263157894736842
2331;0.05263157894736842
2384;0.05263157894736842
2386;0.05263157894736842
2392;0.05263157894736842
2404;0.05263157894736842
2414;0.05263157894736842
2429;0.05263157894736842
2437;0.05263157894736842
2447;0.05263157894736842
2481;0.05263157894736842
2488;0.05263157894736842
2489;0.05263157894736842
2493;0.05263157894736842
2507;0.05263157894736842
2555;0.05263157894736842
841;0.05405405405405406
1110;0.05405405405405406
1125;0.05405405405405406
1200;0.05405405405405406
1265;0.05405405405405406
1314;0.05405405405405406
1366;0.05405405405405406
1380;0.05405405405405406
1490;0.05405405405405406
1502;0.05405405405405406
1516;0.05405405405405406
1525;0.05405405405405406
1548;0.05405405405405406
1552;0.05405405405405406
1569;0.05405405405405406
1579;0.05405405405405406
1599;0.05405405405405406
1621;0.05405405405405406
1624;0.05405405405405406
1689;0.05405405405405406
1739;0.05405405405405406
1745;0.05405405405405406
1747;0.05405405405405406
1793;0.05405405405405406
1801;0.05405405405405406
1830;0.05405405405405406
1948;0.05405405405405406
1949;0.05405405405405406
1994;0.05405405405405406
1997;0.05405405405405406
2002;0.05405405405405406
2003;0.05405405405405406
2004;0.05405405405405406
2021;0.05405405405405406
2028;0.05405405405405406
2031;0.05405405405405406
2037;0.05405405405405406
2052;0.05405405405405406
2081;0.05405405405405406
2095;0.05405405405405406
2097;0.05405405405405406
2102;0.05405405405405406
2117;0.05405405405405406
2129;0.05405405405405406
2143;0.05405405405405406
2157;0.05405405405405406
2172;0.05405405405405406
2177;0.05405405405405406
2188;0.05405405405405406
2201;0.05405405405405406
2202;0.05405405405405406
2203;0.05405405405405406
2212;0.05405405405405406
2215;0.05405405405405406
2220;0.05405405405405406
2230;0.05405405405405406
2238;0.05405405405405406
2240;0.05405405405405406
2263;0.05405405405405406
2274;0.05405405405405406
2293;0.05405405405405406
2298;0.05405405405405406
2309;0.05405405405405406
2321;0.05405405405405406
2325;0.05405405405405406
2329;0.05405405405405406
