Node;Centrality Degree
942;0.033898
1178;0.035088
2071;0.035714
1233;0.035714
2217;0.035714
1365;0.035714
601;0.035714
294;0.036364
613;0.036364
1502;0.036364
723;0.036364
1123;0.036364
2500;0.036364
2360;0.036364
42;0.036364
2489;0.036364
1870;0.036364
2060;0.036364
910;0.036364
1690;0.036364
2094;0.036364
1297;0.036364
2539;0.036364
515;0.036364
173;0.036364
692;0.036364
667;0.036364
1083;0.036364
618;0.036364
291;0.036364
2240;0.037037
1765;0.037037
581;0.037037
522;0.037037
2407;0.037037
1616;0.037037
447;0.037037
1892;0.037037
638;0.037037
586;0.037037
822;0.037037
1692;0.037037
1381;0.037037
2168;0.037037
1311;0.037037
2152;0.037037
852;0.037037
2073;0.037037
868;0.037037
2172;0.037037
1919;0.037037
2029;0.037037
136;0.037037
1522;0.037037
1524;0.037037
721;0.037037
495;0.037037
1493;0.037037
1821;0.037037
485;0.037037
481;0.037037
1834;0.037037
2133;0.037037
2383;0.037037
231;0.037037
1448;0.037037
593;0.037037
2365;0.037037
2209;0.037037
784;0.037037
280;0.037037
1408;0.037037
1778;0.037037
639;0.037037
2490;0.037037
2065;0.037037
2195;0.037037
2470;0.037037
1190;0.037037
1748;0.037037
984;0.037037
2485;0.037037
253;0.037037
399;0.037037
2069;0.037037
1086;0.037037
1716;0.037037
2491;0.037037
1150;0.037037
938;0.037037
1145;0.037037
2530;0.037037
394;0.037037
1049;0.037037
1721;0.037037
991;0.037037
2550;0.037037
2199;0.037037
419;0.037037
1811;0.037736
2222;0.037736
358;0.037736
2033;0.037736
1519;0.037736
2022;0.037736
1094;0.037736
698;0.037736
1088;0.037736
1773;0.037736
523;0.037736
1920;0.037736
2300;0.037736
709;0.037736
1813;0.037736
2311;0.037736
498;0.037736
713;0.037736
971;0.037736
2319;0.037736
715;0.037736
718;0.037736
1496;0.037736
299;0.037736
1717;0.037736
1103;0.037736
1105;0.037736
1563;0.037736
517;0.037736
2540;0.037736
1660;0.037736
1788;0.037736
658;0.037736
660;0.037736
1794;0.037736
1661;0.037736
1569;0.037736
2256;0.037736
1996;0.037736
669;0.037736
643;0.037736
2282;0.037736
1669;0.037736
992;0.037736
387;0.037736
2000;0.037736
2285;0.037736
1613;0.037736
2129;0.037736
290;0.037736
1994;0.037736
636;0.037736
1538;0.037736
2128;0.037736
1535;0.037736
633;0.037736
838;0.037736
2381;0.037736
1169;0.037736
2482;0.037736
915;0.037736
1963;0.037736
2100;0.037736
1201;0.037736
905;0.037736
326;0.037736
406;0.037736
1219;0.037736
1751;0.037736
1704;0.037736
1706;0.037736
1489;0.037736
2197;0.037736
92;0.037736
1309;0.037736
2416;0.037736
1304;0.037736
1916;0.037736
2461;0.037736
855;0.037736
1292;0.037736
862;0.037736
887;0.037736
1236;0.037736
1260;0.037736
1252;0.037736
592;0.037736
1112;0.037736
730;0.037736
152;0.037736
492;0.037736
150;0.037736
559;0.037736
952;0.037736
742;0.037736
1827;0.037736
2343;0.037736
144;0.037736
2112;0.037736
2043;0.037736
751;0.037736
1754;0.037736
137;0.037736
1382;0.037736
1862;0.037736
783;0.037736
2373;0.037736
1409;0.037736
778;0.037736
776;0.037736
1425;0.037736
2160;0.037736
1438;0.037736
1671;0.037736
2499;0.037736
1975;0.037736
1749;0.038462
542;0.038462
1758;0.038462
1744;0.038462
1752;0.038462
1543;0.038462
550;0.038462
1953;0.038462
1897;0.038462
1905;0.038462
1911;0.038462
433;0.038462
431;0.038462
1917;0.038462
427;0.038462
1949;0.038462
411;0.038462
1895;0.038462
1968;0.038462
1969;0.038462
1972;0.038462
1982;0.038462
1986;0.038462
1999;0.038462
2008;0.038462
2025;0.038462
474;0.038462
520;0.038462
514;0.038462
508;0.038462
1797;0.038462
1803;0.038462
1812;0.038462
480;0.038462
479;0.038462
1837;0.038462
1763;0.038462
472;0.038462
1845;0.038462
464;0.038462
1863;0.038462
1876;0.038462
1879;0.038462
445;0.038462
444;0.038462
1335;0.038462
884;0.038462
1240;0.038462
1242;0.038462
1251;0.038462
876;0.038462
1254;0.038462
872;0.038462
867;0.038462
1303;0.038462
849;0.038462
1316;0.038462
834;0.038462
1328;0.038462
888;0.038462
1351;0.038462
821;0.038462
1352;0.038462
819;0.038462
818;0.038462
1353;0.038462
1360;0.038462
813;0.038462
1369;0.038462
802;0.038462
800;0.038462
1389;0.038462
785;0.038462
947;0.038462
1016;0.038462
1021;0.038462
1022;0.038462
1034;0.038462
994;0.038462
1063;0.038462
1065;0.038462
1066;0.038462
987;0.038462
983;0.038462
1101;0.038462
970;0.038462
1131;0.038462
782;0.038462
1140;0.038462
1142;0.038462
1154;0.038462
1160;0.038462
1162;0.038462
918;0.038462
914;0.038462
1194;0.038462
1206;0.038462
894;0.038462
1224;0.038462
1229;0.038462
614;0.038462
662;0.038462
661;0.038462
1582;0.038462
1585;0.038462
1596;0.038462
1599;0.038462
1601;0.038462
1602;0.038462
628;0.038462
626;0.038462
624;0.038462
1630;0.038462
1635;0.038462
1557;0.038462
1650;0.038462
606;0.038462
1670;0.038462
596;0.038462
590;0.038462
1701;0.038462
1708;0.038462
1710;0.038462
1713;0.038462
1715;0.038462
561;0.038462
1729;0.038462
722;0.038462
774;0.038462
1436;0.038462
762;0.038462
1449;0.038462
1450;0.038462
1454;0.038462
752;0.038462
750;0.038462
747;0.038462
1465;0.038462
1472;0.038462
1474;0.038462
734;0.038462
551;0.038462
720;0.038462
712;0.038462
711;0.038462
1510;0.038462
1512;0.038462
1513;0.038462
1532;0.038462
689;0.038462
1019;0.038462
1547;0.038462
1554;0.038462
1556;0.038462
2335;0.038462
177;0.038462
2127;0.038462
176;0.038462
2122;0.038462
2310;0.038462
164;0.038462
2118;0.038462
2527;0.038462
2113;0.038462
306;0.038462
308;0.038462
160;0.038462
2456;0.038462
2109;0.038462
366;0.038462
314;0.038462
2534;0.038462
151;0.038462
2451;0.038462
2105;0.038462
147;0.038462
2104;0.038462
2348;0.038462
2095;0.038462
79;0.038462
2354;0.038462
130;0.038462
129;0.038462
2072;0.038462
33;0.038462
2225;0.038462
2220;0.038462
45;0.038462
236;0.038462
2206;0.038462
43;0.038462
218;0.038462
246;0.038462
2494;0.038462
2193;0.038462
202;0.038462
2263;0.038462
199;0.038462
2183;0.038462
2114;0.038462
2269;0.038462
2176;0.038462
2271;0.038462
2274;0.038462
2469;0.038462
2155;0.038462
2284;0.038462
275;0.038462
2514;0.038462
281;0.038462
282;0.038462
2467;0.038462
285;0.038462
2038;0.038462
364;0.038462
2066;0.038462
100;0.038462
2554;0.038462
120;0.038462
2370;0.038462
6;0.038462
2408;0.038462
2400;0.038462
2426;0.038462
110;0.038462
2041;0.038462
126;0.038462
2413;0.038462
365;0.038462
2473;0.039216
684;0.039216
2391;0.039216
2393;0.039216
1571;0.039216
1572;0.039216
1195;0.039216
2394;0.039216
649;0.039216
1581;0.039216
2472;0.039216
2395;0.039216
2264;0.039216
1592;0.039216
62;0.039216
683;0.039216
108;0.039216
2286;0.039216
901;0.039216
2411;0.039216
189;0.039216
1208;0.039216
190;0.039216
1565;0.039216
2468;0.039216
1358;0.039216
668;0.039216
1205;0.039216
1342;0.039216
1213;0.039216
1568;0.039216
2389;0.039216
898;0.039216
907;0.039216
1645;0.039216
217;0.039216
828;0.039216
1181;0.039216
1639;0.039216
2236;0.039216
1642;0.039216
50;0.039216
615;0.039216
2233;0.039216
2232;0.039216
2237;0.039216
837;0.039216
222;0.039216
1656;0.039216
1659;0.039216
223;0.039216
833;0.039216
2230;0.039216
926;0.039216
864;0.039216
53;0.039216
645;0.039216
825;0.039216
96;0.039216
2257;0.039216
1603;0.039216
1608;0.039216
207;0.039216
2252;0.039216
1320;0.039216
1191;0.039216
2246;0.039216
635;0.039216
212;0.039216
2480;0.039216
1620;0.039216
1623;0.039216
2241;0.039216
2239;0.039216
1627;0.039216
2427;0.039216
1459;0.039216
2341;0.039216
1466;0.039216
1467;0.039216
2338;0.039216
737;0.039216
121;0.039216
2450;0.039216
1290;0.039216
2428;0.039216
746;0.039216
1480;0.039216
153;0.039216
729;0.039216
2336;0.039216
727;0.039216
2453;0.039216
1398;0.039216
882;0.039216
2333;0.039216
1414;0.039216
82;0.039216
1424;0.039216
860;0.039216
768;0.039216
1264;0.039216
764;0.039216
131;0.039216
2358;0.039216
1443;0.039216
2368;0.039216
1238;0.039216
1452;0.039216
1255;0.039216
139;0.039216
1287;0.039216
2353;0.039216
2369;0.039216
1455;0.039216
2446;0.039216
2345;0.039216
178;0.039216
1226;0.039216
174;0.039216
799;0.039216
701;0.039216
700;0.039216
2466;0.039216
113;0.039216
1375;0.039216
696;0.039216
85;0.039216
2465;0.039216
1374;0.039216
179;0.039216
86;0.039216
690;0.039216
182;0.039216
1537;0.039216
2293;0.039216
1539;0.039216
2420;0.039216
1168;0.039216
789;0.039216
1395;0.039216
2322;0.039216
2378;0.039216
1237;0.039216
792;0.039216
1384;0.039216
2321;0.039216
794;0.039216
1540;0.039216
116;0.039216
114;0.039216
2314;0.039216
1295;0.039216
169;0.039216
2462;0.039216
1508;0.039216
170;0.039216
1511;0.039216
18;0.039216
1843;0.039216
21;0.039216
1090;0.039216
1854;0.039216
2531;0.039216
462;0.039216
315;0.039216
316;0.039216
1873;0.039216
1085;0.039216
318;0.039216
470;0.039216
982;0.039216
1883;0.039216
1888;0.039216
2103;0.039216
2102;0.039216
1893;0.039216
2089;0.039216
2086;0.039216
1081;0.039216
329;0.039216
1818;0.039216
2520;0.039216
965;0.039216
2124;0.039216
2123;0.039216
1815;0.039216
496;0.039216
2120;0.039216
494;0.039216
968;0.039216
1102;0.039216
2525;0.039216
439;0.039216
489;0.039216
1819;0.039216
487;0.039216
1826;0.039216
307;0.039216
2528;0.039216
2111;0.039216
311;0.039216
1839;0.039216
2108;0.039216
1043;0.039216
2061;0.039216
1957;0.039216
2059;0.039216
1000;0.039216
1001;0.039216
2058;0.039216
2056;0.039216
2055;0.039216
1003;0.039216
2051;0.039216
1978;0.039216
2063;0.039216
388;0.039216
1041;0.039216
361;0.039216
1031;0.039216
381;0.039216
379;0.039216
2010;0.039216
2012;0.039216
375;0.039216
2558;0.039216
421;0.039216
2083;0.039216
1913;0.039216
1914;0.039216
1915;0.039216
2537;0.039216
1072;0.039216
335;0.039216
2068;0.039216
340;0.039216
1923;0.039216
10;0.039216
1664;0.039216
1060;0.039216
1938;0.039216
1941;0.039216
1057;0.039216
1943;0.039216
1946;0.039216
1055;0.039216
410;0.039216
1950;0.039216
1054;0.039216
1718;0.039216
1151;0.039216
245;0.039216
568;0.039216
1712;0.039216
2200;0.039216
1714;0.039216
563;0.039216
2198;0.039216
939;0.039216
2496;0.039216
1152;0.039216
35;0.039216
943;0.039216
1725;0.039216
2185;0.039216
2503;0.039216
2180;0.039216
546;0.039216
545;0.039216
1745;0.039216
265;0.039216
582;0.039216
2224;0.039216
232;0.039216
2487;0.039216
1674;0.039216
1676;0.039216
1683;0.039216
238;0.039216
933;0.039216
1688;0.039216
239;0.039216
2519;0.039216
2204;0.039216
1691;0.039216
241;0.039216
1695;0.039216
577;0.039216
1696;0.039216
1153;0.039216
1700;0.039216
2203;0.039216
2517;0.039216
951;0.039216
274;0.039216
1767;0.039216
528;0.039216
527;0.039216
1117;0.039216
1120;0.039216
1784;0.039216
1766;0.039216
2145;0.039216
1781;0.039216
279;0.039216
2163;0.039216
954;0.039216
1133;0.039216
1776;0.039216
1137;0.039216
536;0.039216
1799;0.039216
948;0.039216
538;0.039216
949;0.039216
1179;0.040000
1114;0.040000
2424;0.040000
1028;0.040000
2483;0.040000
1051;0.040000
2555;0.040000
1305;0.040000
1534;0.040000
1124;0.040000
1324;0.040000
1130;0.040000
2559;0.040000
1294;0.040000
1280;0.040000
1158;0.040000
1172;0.040000
1220;0.040000
1039;0.040000
1174;0.040000
2410;0.040000
1040;0.040000
1313;0.040000
1319;0.040000
1050;0.040000
1312;0.040000
1187;0.040000
1104;0.040000
2521;0.040000
1167;0.040000
1048;0.040000
2552;0.040000
1306;0.040000
2440;0.040000
1095;0.040000
2454;0.040000
2436;0.040000
1077;0.040000
2437;0.040000
1263;0.040000
2476;0.040000
1143;0.040000
2510;0.040000
2536;0.040000
2477;0.040000
1245;0.040000
1141;0.040000
1249;0.040000
2535;0.040000
1196;0.040000
1082;0.040000
1253;0.040000
2447;0.040000
2505;0.040000
2544;0.040000
1215;0.040000
1184;0.040000
2458;0.040000
1212;0.040000
2457;0.040000
1189;0.040000
1211;0.040000
1062;0.040000
2492;0.040000
2547;0.040000
2459;0.040000
1134;0.040000
1277;0.040000
2541;0.040000
1275;0.040000
1099;0.040000
1272;0.040000
2478;0.040000
2538;0.040000
1271;0.040000
1789;0.040000
1755;0.040000
1761;0.040000
2153;0.040000
1768;0.040000
1771;0.040000
2151;0.040000
2150;0.040000
2148;0.040000
1777;0.040000
1783;0.040000
2144;0.040000
2157;0.040000
2143;0.040000
2135;0.040000
1800;0.040000
1801;0.040000
1809;0.040000
2126;0.040000
1816;0.040000
2119;0.040000
1817;0.040000
1825;0.040000
2194;0.040000
1663;0.040000
2215;0.040000
1672;0.040000
1673;0.040000
2214;0.040000
1677;0.040000
1687;0.040000
1697;0.040000
2202;0.040000
2201;0.040000
1709;0.040000
1831;0.040000
2192;0.040000
2188;0.040000
2186;0.040000
1723;0.040000
1724;0.040000
2181;0.040000
1735;0.040000
1742;0.040000
2174;0.040000
2162;0.040000
1991;0.040000
1937;0.040000
1942;0.040000
2064;0.040000
1952;0.040000
1966;0.040000
1967;0.040000
2052;0.040000
1974;0.040000
2049;0.040000
1985;0.040000
2040;0.040000
2067;0.040000
2037;0.040000
1995;0.040000
2036;0.040000
2035;0.040000
2002;0.040000
2013;0.040000
2014;0.040000
2018;0.040000
2023;0.040000
2024;0.040000
2099;0.040000
1836;0.040000
1842;0.040000
2106;0.040000
1848;0.040000
1856;0.040000
1858;0.040000
1874;0.040000
1878;0.040000
1881;0.040000
1882;0.040000
1887;0.040000
1662;0.040000
1903;0.040000
1907;0.040000
2080;0.040000
2077;0.040000
2074;0.040000
1925;0.040000
1926;0.040000
1927;0.040000
1929;0.040000
1931;0.040000
1451;0.040000
1415;0.040000
1418;0.040000
2364;0.040000
1419;0.040000
1420;0.040000
1423;0.040000
1429;0.040000
1434;0.040000
1442;0.040000
2357;0.040000
2355;0.040000
1413;0.040000
1453;0.040000
2350;0.040000
1457;0.040000
1469;0.040000
2339;0.040000
1475;0.040000
1479;0.040000
1481;0.040000
1486;0.040000
1490;0.040000
2388;0.040000
2401;0.040000
1333;0.040000
1339;0.040000
1340;0.040000
1349;0.040000
2392;0.040000
2390;0.040000
1359;0.040000
1361;0.040000
1362;0.040000
1364;0.040000
1491;0.040000
1367;0.040000
1368;0.040000
1371;0.040000
1372;0.040000
2386;0.040000
1377;0.040000
1383;0.040000
1407;0.040000
2377;0.040000
2374;0.040000
2251;0.040000
2276;0.040000
1567;0.040000
1570;0.040000
2272;0.040000
2267;0.040000
1573;0.040000
1579;0.040000
1598;0.040000
2259;0.040000
2254;0.040000
1607;0.040000
2277;0.040000
2242;0.040000
1617;0.040000
1618;0.040000
1625;0.040000
1636;0.040000
1640;0.040000
1644;0.040000
1652;0.040000
1658;0.040000
2228;0.040000
2301;0.040000
2334;0.040000
2332;0.040000
2324;0.040000
1498;0.040000
1499;0.040000
2316;0.040000
1503;0.040000
1507;0.040000
2309;0.040000
2304;0.040000
1327;0.040000
1523;0.040000
2294;0.040000
1542;0.040000
2292;0.040000
2288;0.040000
1550;0.040000
1551;0.040000
1552;0.040000
1555;0.040000
1560;0.040000
334;0.040000
354;0.040000
158;0.040000
869;0.040000
351;0.040000
858;0.040000
853;0.040000
851;0.040000
482;0.040000
483;0.040000
843;0.040000
167;0.040000
171;0.040000
840;0.040000
501;0.040000
155;0.040000
827;0.040000
826;0.040000
504;0.040000
332;0.040000
820;0.040000
809;0.040000
807;0.040000
805;0.040000
795;0.040000
793;0.040000
518;0.040000
790;0.040000
524;0.040000
363;0.040000
435;0.040000
950;0.040000
940;0.040000
937;0.040000
106;0.040000
932;0.040000
