Node;Centrality Degree
1094;0.153846
471;0.153846
169;0.153846
1251;0.153846
839;0.153846
963;0.153846
305;0.153846
196;0.153846
866;0.153846
62;0.153846
1030;0.153846
643;0.153846
1084;0.153846
433;0.153846
727;0.153846
216;0.153846
339;0.153846
730;0.166667
748;0.166667
733;0.166667
734;0.166667
737;0.166667
738;0.166667
729;0.166667
739;0.166667
740;0.166667
744;0.166667
745;0.166667
746;0.166667
772;0.166667
757;0.166667
760;0.166667
761;0.166667
763;0.166667
764;0.166667
766;0.166667
767;0.166667
769;0.166667
770;0.166667
771;0.166667
685;0.166667
706;0.166667
679;0.166667
688;0.166667
689;0.166667
691;0.166667
692;0.166667
694;0.166667
695;0.166667
696;0.166667
697;0.166667
698;0.166667
699;0.166667
700;0.166667
701;0.166667
703;0.166667
726;0.166667
707;0.166667
708;0.166667
709;0.166667
712;0.166667
713;0.166667
714;0.166667
716;0.166667
717;0.166667
718;0.166667
721;0.166667
722;0.166667
723;0.166667
724;0.166667
856;0.166667
834;0.166667
835;0.166667
836;0.166667
838;0.166667
840;0.166667
842;0.166667
844;0.166667
845;0.166667
846;0.166667
848;0.166667
850;0.166667
851;0.166667
854;0.166667
855;0.166667
833;0.166667
857;0.166667
860;0.166667
861;0.166667
863;0.166667
865;0.166667
867;0.166667
869;0.166667
870;0.166667
871;0.166667
874;0.166667
875;0.166667
877;0.166667
881;0.166667
882;0.166667
798;0.166667
774;0.166667
775;0.166667
777;0.166667
779;0.166667
783;0.166667
786;0.166667
787;0.166667
789;0.166667
790;0.166667
791;0.166667
792;0.166667
794;0.166667
796;0.166667
797;0.166667
773;0.166667
801;0.166667
804;0.166667
806;0.166667
809;0.166667
811;0.166667
813;0.166667
817;0.166667
820;0.166667
823;0.166667
825;0.166667
826;0.166667
828;0.166667
830;0.166667
832;0.166667
574;0.166667
547;0.166667
553;0.166667
554;0.166667
555;0.166667
558;0.166667
561;0.166667
562;0.166667
563;0.166667
565;0.166667
566;0.166667
567;0.166667
568;0.166667
570;0.166667
571;0.166667
572;0.166667
545;0.166667
575;0.166667
576;0.166667
578;0.166667
579;0.166667
580;0.166667
581;0.166667
582;0.166667
583;0.166667
584;0.166667
585;0.166667
586;0.166667
588;0.166667
589;0.166667
590;0.166667
522;0.166667
497;0.166667
498;0.166667
502;0.166667
503;0.166667
507;0.166667
508;0.166667
509;0.166667
510;0.166667
511;0.166667
512;0.166667
513;0.166667
515;0.166667
516;0.166667
517;0.166667
518;0.166667
592;0.166667
524;0.166667
525;0.166667
526;0.166667
527;0.166667
531;0.166667
